YEAR,ID,X,Y,Z
08,1280,126.42,94.64,41.995
08,1588,128.546,91.425,41.995
08,1799,127.712,93.862,41.995
08,1954,126.923,94.693,41.995
08,2299,128.674,91.947,41.995
08,2360,128.754,91.923,41.995
08,3382,128.72,91.139,41.995
08,3801,128.662,90.883,41.995
08,4259,126.555,94.912,41.995
08,4329,126.753,94.495,41.995
08,1167,128.296,92.193,41.996
08,1381,128.349,91.751,41.996
08,1543,127.493,93.333,41.996
08,1777,127.609,93.879,41.996
08,1858,128.668,91.097,41.996
08,1859,128.666,91.028,41.996
08,1912,128.829,91.443,41.996
08,1916,128.708,91.085,41.996
08,1920,128.703,90.809,41.996
08,1933,127.557,94.319,41.996
08,2092,126.81,94.728,41.996
08,2593,128.6,91.674,41.996
08,3555,128.936,91.782,41.996
08,3557,128.858,91.603,41.996
08,4621,129.069,90.97,41.996
08,4778,129.11,90.855,41.996
08,5501,127.589,94.507,41.996
08,5508,129.114,91.2,41.996
08,5936,127.208,94.801,41.996
08,1246,128.489,92.232,41.997
08,1305,128.379,91.968,41.997
08,1857,128.743,91.122,41.997
08,1911,128.808,91.437,41.997
08,2924,129.015,92.184,41.997
08,3039,128.906,92.234,41.997
08,3934,128.865,91.248,41.997
08,4115,126.566,94.809,41.997
08,4327,126.743,94.53,41.997
08,4328,126.734,94.489,41.997
08,4626,129.066,90.834,41.997
08,5141,129.482,90.75,41.997
08,5753,127.216,94.664,41.997
08,1558,128.518,91.665,41.998
08,1587,128.544,91.628,41.998
08,1686,127.77,93.693,41.998
08,1687,127.793,93.709,41.998
08,1740,128.495,91.282,41.998
08,1797,127.498,93.955,41.998
08,1915,128.723,91.113,41.998
08,2297,128.714,91.993,41.998
08,2300,128.695,91.884,41.998
08,2361,128.698,91.889,41.998
08,2409,128.735,91.931,41.998
08,4065,128.83,90.593,41.998
08,4128,126.464,94.998,41.998
08,4255,126.571,94.786,41.998
08,4352,126.843,94.574,41.998
08,4965,129.211,90.422,41.998
08,4980,129.299,90.718,41.998
08,5419,129.163,91.414,41.998
08,1761,127.686,93.711,41.999
08,1860,128.723,90.815,41.999
08,1970,128.698,91.338,41.999
08,2066,128.513,90.705,41.999
08,2286,126.478,94.923,41.999
08,3460,129.037,91.931,41.999
08,4124,126.415,95.032,41.999
08,5185,129.164,91.661,41.999
08,5228,129.053,91.663,41.999
08,569,126.962,93.451,42
08,1504,128.3,90.768,42
08,2020,128.765,91.354,42
08,2026,128.699,90.797,42
08,2174,128.728,92.144,42
08,2711,128.77,91.623,42
08,4127,126.462,95.183,42
08,4240,128.873,90.752,42
08,4371,129.136,91.963,42
08,4620,129.041,91.021,42
08,4627,129.066,90.883,42
08,1304,128.446,91.944,42.001
08,1319,126.31,94.666,42.001
08,1497,127.787,93.631,42.001
08,1500,127.513,93.469,42.001
08,1551,127.984,93.85,42.001
08,1961,126.778,94.812,42.001
08,2015,126.865,94.781,42.001
08,3781,128.553,90.707,42.001
08,4067,128.878,90.352,42.001
08,4256,126.703,94.847,42.001
08,4888,126.969,95.096,42.001
08,5156,127.841,94.671,42.001
08,5260,129.471,90.99,42.001
08,1320,126.325,94.659,42.002
08,1467,128.432,91.592,42.002
08,1682,127.069,93.387,42.002
08,1693,128.61,91.395,42.002
08,1844,128.53,91.055,42.002
08,1917,128.693,91.038,42.002
08,2103,128.506,90.672,42.002
08,2602,127.906,94.295,42.002
08,3554,128.882,91.778,42.002
08,3804,128.504,90.7,42.002
08,3931,128.759,91.289,42.002
08,3935,128.918,91.221,42.002
08,3986,126.635,94.799,42.002
08,4033,128.72,90.338,42.002
08,4264,126.696,94.863,42.002
08,5154,127.853,94.569,42.002
08,63,129.032,90.605,42.003
08,1645,128.542,91.368,42.003
08,1927,126.978,94.539,42.003
08,1957,126.871,94.777,42.003
08,1960,126.809,94.811,42.003
08,2262,128.677,91.942,42.003
08,2710,128.794,91.635,42.003
08,5437,128.925,91.35,42.003
08,5930,127.112,94.9,42.003
08,1542,127.363,93.318,42.004
08,1544,127.602,93.622,42.004
08,1739,128.514,91.28,42.004
08,2263,128.685,91.91,42.004
08,2298,128.764,91.938,42.004
08,2974,128.809,91.121,42.004
08,3985,126.655,94.812,42.004
08,4905,129.32,90.734,42.004
08,4964,129.282,90.305,42.004
08,5135,129.427,91.002,42.004
08,5153,127.883,94.548,42.004
08,17,129.16,90.837,42.005
08,1211,128.417,92.186,42.005
08,1321,126.339,94.612,42.005
08,2064,128.686,91.25,42.005
08,2173,128.709,92.195,42.005
08,2766,128.664,91.04,42.005
08,3111,128.846,90.346,42.005
08,3967,128.917,91.188,42.005
08,4774,129.185,90.808,42.005
08,5082,129.412,90.496,42.005
08,5128,129.196,91.71,42.005
08,5433,129.136,91.373,42.005
08,5506,129.204,91.179,42.005
08,1843,128.568,91.238,42.006
08,2089,126.815,94.774,42.006
08,2944,128.712,91.32,42.006
08,3446,128.969,91.865,42.006
08,3447,128.949,91.847,42.006
08,3932,128.777,91.264,42.006
08,4178,128.89,90.798,42.006
08,4624,129.119,90.9,42.006
08,4797,126.983,95.038,42.006
08,5157,127.848,94.695,42.006
08,5184,129.188,91.653,42.006
08,5423,128.963,91.411,42.006
08,572,127.054,93.408,42.007
08,1043,128.37,92.191,42.007
08,1695,128.48,91.299,42.007
08,1778,127.609,93.907,42.007
08,1928,126.96,94.618,42.007
08,2142,126.978,94.442,42.007
08,2264,128.67,91.899,42.007
08,2337,126.396,94.912,42.007
08,2365,128.719,91.757,42.007
08,2835,128.739,91.193,42.007
08,3218,128.686,90.62,42.007
08,3933,128.869,91.222,42.007
08,4062,128.802,90.641,42.007
08,4370,129.139,91.978,42.007
08,4388,126.604,94.892,42.007
08,4707,129.036,91.096,42.007
08,4770,129.087,91.163,42.007
08,5023,129.462,91.911,42.007
08,5073,129.371,91.046,42.007
08,5183,129.236,91.668,42.007
08,5591,127.005,95.087,42.007
08,458,126.474,94.085,42.008
08,1094,128.419,91.632,42.008
08,1499,127.517,93.515,42.008
08,2338,126.503,95.065,42.008
08,2364,128.717,91.861,42.008
08,3030,128.744,90.728,42.008
08,3055,128.851,91.158,42.008
08,3172,128.802,91.937,42.008
08,3442,128.864,91.9,42.008
08,3782,128.533,90.652,42.008
08,4622,129.148,91.015,42.008
08,4625,129.086,90.808,42.008
08,5507,129.167,91.188,42.008
08,549,126.969,93.318,42.009
08,959,128.255,92.183,42.009
08,1239,128.548,92.028,42.009
08,1279,126.338,94.605,42.009
08,1469,128.518,91.771,42.009
08,2093,126.705,94.846,42.009
08,2591,128.686,91.703,42.009
08,3552,128.839,91.823,42.009
08,4183,128.799,90.741,42.009
08,4353,126.912,94.553,42.009
08,4773,129.194,90.924,42.009
08,5699,129.59,91.938,42.009
08,56,128.995,90.685,42.01
08,1259,126.473,94.649,42.01
08,1271,128.475,91.951,42.01
08,1272,128.435,91.95,42.01
08,1559,128.607,91.494,42.01
08,1863,128.511,90.78,42.01
08,2301,128.62,91.812,42.01
08,2968,129.018,92.092,42.01
08,3034,128.726,90.4,42.01
08,4399,129.192,91.961,42.01
08,1210,128.449,92.176,42.011
08,1316,126.467,95.018,42.011
08,1470,128.515,91.812,42.011
08,1493,128.526,91.611,42.011
08,1586,128.559,91.655,42.011
08,1637,128.594,91.659,42.011
08,1798,127.604,93.992,42.011
08,2801,128.695,91.098,42.011
08,3724,128.411,90.675,42.011
08,4123,126.493,95.031,42.011
08,4177,128.84,90.814,42.011
08,4258,126.615,94.941,42.011
08,5136,129.485,90.986,42.011
08,5502,127.442,94.568,42.011
08,1160,128.356,90.922,42.012
08,1214,128.543,92.074,42.012
08,1377,128.409,91.928,42.012
08,1688,127.809,93.795,42.012
08,1922,128.525,90.751,42.012
08,2096,126.973,94.604,42.012
08,2287,126.389,94.934,42.012
08,4066,128.834,90.542,42.012
08,4349,126.408,95.178,42.012
08,571,127.057,93.442,42.013
08,1235,128.328,90.755,42.013
08,1276,126.38,94.543,42.013
08,1552,128.01,93.883,42.013
08,1681,127.115,93.44,42.013
08,1910,128.801,91.426,42.013
08,1963,126.697,94.884,42.013
08,2967,128.998,92.126,42.013
08,3441,128.864,91.908,42.013
08,3450,128.877,91.707,42.013
08,4324,126.736,94.749,42.013
08,4331,126.895,94.342,42.013
08,4351,126.61,95.106,42.013
08,4427,129.056,90.519,42.013
08,5253,129.431,91.093,42.013
08,5750,127.542,94.722,42.013
08,548,127.003,93.324,42.014
08,859,128.444,91.44,42.014
08,1498,127.638,93.56,42.014
08,1685,127.659,93.721,42.014
08,1861,128.76,90.761,42.014
08,2063,128.694,91.274,42.014
08,2106,126.701,94.946,42.014
08,2363,128.814,91.844,42.014
08,3024,128.893,91.135,42.014
08,3444,128.874,91.865,42.014
08,4064,128.84,90.62,42.014
08,4401,129.271,91.968,42.014
08,5150,127.845,94.419,42.014
08,5505,129.254,91.186,42.014
08,5932,127.162,94.969,42.014
08,1215,128.49,92.028,42.015
08,1241,128.582,92.107,42.015
08,1277,126.394,94.571,42.015
08,1738,128.517,91.259,42.015
08,1955,126.901,94.761,42.015
08,1964,126.696,94.898,42.015
08,2091,126.776,94.811,42.015
08,2213,126.686,94.885,42.015
08,2876,128.794,91.15,42.015
08,3448,128.913,91.822,42.015
08,3459,129.094,91.888,42.015
08,3845,128.834,91.349,42.015
08,3966,128.861,91.159,42.015
08,4864,129.325,90.72,42.015
08,4910,129.237,90.416,42.015
08,912,128.48,91.868,42.016
08,1260,126.466,94.628,42.016
08,1737,128.581,91.286,42.016
08,2019,128.804,91.364,42.016
08,2090,126.868,94.817,42.016
08,3217,128.729,90.595,42.016
08,3449,128.97,91.783,42.016
08,3553,128.862,91.795,42.016
08,4122,126.576,94.963,42.016
08,4291,126.465,95.11,42.016
08,4387,126.382,95.237,42.016
08,5086,129.51,90.736,42.016
08,858,128.479,91.609,42.017
08,1270,128.484,91.934,42.017
08,1909,128.858,91.392,42.017
08,1926,126.97,94.546,42.017
08,1972,128.697,91.023,42.017
08,2067,128.6,90.654,42.017
08,3004,128.742,91.295,42.017
08,3247,129.079,91.934,42.017
08,3440,128.826,91.91,42.017
08,3968,128.917,91.154,42.017
08,4164,126.499,95.161,42.017
08,4182,128.899,90.392,42.017
08,4869,129.314,90.641,42.017
08,5479,129.193,91.191,42.017
08,5933,127.149,94.989,42.017
08,5934,127.073,95.107,42.017
08,261,126.345,93.593,42.018
08,1206,126.419,94.39,42.018
08,1261,126.428,94.604,42.018
08,1375,128.614,92.209,42.018
08,1564,128.566,90.924,42.018
08,2016,126.851,94.872,42.018
08,2069,126.843,94.774,42.018
08,2177,128.646,91.861,42.018
08,2926,129.108,92.11,42.018
08,3005,128.718,91.278,42.018
08,4261,126.497,95.189,42.018
08,4711,129.121,90.457,42.018
08,5074,129.47,90.966,42.018
08,451,126.753,94.207,42.019
08,554,126.97,93.45,42.019
08,1045,128.418,91.931,42.019
08,1164,128.54,92.173,42.019
08,1165,128.474,92.205,42.019
08,1690,128.005,93.921,42.019
08,4121,126.607,95.018,42.019
08,5042,129.307,91.827,42.019
08,5480,129.188,91.228,42.019
08,1854,126.857,94.538,42.02
08,1962,126.774,94.842,42.02
08,2159,128.702,91.736,42.02
08,2182,126.754,94.87,42.02
08,2836,128.701,90.884,42.02
08,3107,128.771,90.765,42.02
08,3255,129.148,91.942,42.02
08,3691,128.978,91.617,42.02
08,4254,126.95,94.575,42.02
08,4400,129.203,91.955,42.02
08,5255,129.431,91.113,42.02
08,5796,129.484,90.414,42.02
08,1466,128.476,91.511,42.021
08,1969,128.848,91.397,42.021
08,2285,126.631,94.977,42.021
08,2832,128.632,90.744,42.021
08,2970,129.015,92.066,42.021
08,3760,129.052,91.523,42.021
08,4060,128.989,90.78,42.021
08,4120,126.634,95.097,42.021
08,418,126.905,94.185,42.022
08,1216,128.508,91.952,42.022
08,1234,128.431,90.922,42.022
08,1264,126.361,94.554,42.022
08,1898,128.99,91.705,42.022
08,2800,128.733,91.109,42.022
08,2927,129.141,92.1,42.022
08,3003,128.754,91.333,42.022
08,3089,128.814,92.072,42.022
08,4808,127.435,94.476,42.022
08,4979,129.397,90.607,42.022
08,1263,126.349,94.639,42.023
08,1408,128.526,91.852,42.023
08,1541,127.319,93.397,42.023
08,2094,126.629,94.923,42.023
08,2750,128.776,91.548,42.023
08,2802,128.679,90.887,42.023
08,3169,128.793,90.463,42.023
08,3681,128.858,91.493,42.023
08,4257,126.938,94.743,42.023
08,1194,126.683,94.38,42.024
08,1675,128.637,91.922,42.024
08,1908,128.871,91.373,42.024
08,1925,127,94.55,42.024
08,1956,126.891,94.783,42.024
08,3558,128.955,91.587,42.024
08,3864,128.839,91.27,42.024
08,4058,128.984,90.898,42.024
08,4181,128.899,90.479,42.024
08,5041,129.299,91.789,42.024
08,263,126.532,93.464,42.025
08,435,126.699,94.26,42.025
08,846,128.506,92.006,42.025
08,856,128.566,91.714,42.025
08,1257,126.402,94.723,42.025
08,1262,126.392,94.571,42.025
08,1913,128.772,91.436,42.025
08,2888,128.721,90.782,42.025
08,3033,128.847,90.508,42.025
08,3453,129.059,91.657,42.025
08,3559,129.084,91.647,42.025
08,4642,129.177,90.824,42.025
08,434,126.708,94.242,42.026
08,1121,128.538,91.111,42.026
08,1189,126.618,94.397,42.026
08,1809,128.642,91.47,42.026
08,2261,128.805,91.891,42.026
08,3189,129.183,92.009,42.026
08,3793,129.166,91.341,42.026
08,4286,126.744,94.827,42.026
08,4321,128.732,90.619,42.026
08,4431,126.945,95.071,42.026
08,4497,129.094,90.537,42.026
08,5079,129.476,90.606,42.026
08,5134,129.428,91.089,42.026
08,457,126.491,94.169,42.027
08,1046,128.399,91.84,42.027
08,1205,126.406,94.398,42.027
08,1225,126.794,94.35,42.027
08,1318,126.438,94.829,42.027
08,1890,128.021,94.292,42.027
08,2095,126.656,95.007,42.027
08,2215,126.735,94.969,42.027
08,2379,126.536,95.089,42.027
08,3761,129.071,91.481,42.027
08,4163,126.529,95.165,42.027
08,4968,129.468,90.797,42.027
08,637,126.881,93.897,42.028
08,1501,127.763,93.784,42.028
08,1762,127.657,93.773,42.028
08,1810,128.651,91.522,42.028
08,2175,128.76,92.04,42.028
08,2833,128.738,90.745,42.028
08,3784,128.911,91.341,42.028
08,3969,128.954,91.156,42.028
08,4059,129.02,90.853,42.028
08,857,128.548,91.586,42.029
08,1674,128.639,91.967,42.029
08,3764,128.899,91.396,42.029
08,3862,128.773,91.301,42.029
08,3937,128.932,91.174,42.029
08,3982,126.651,94.996,42.029
08,3984,126.613,94.993,42.029
08,4339,129.254,92.109,42.029
08,4966,129.309,90.436,42.029
08,709,127.641,93.657,42.03
08,710,127.624,93.649,42.03
08,715,127.655,93.611,42.03
08,891,128.621,91.439,42.03
08,1855,126.892,94.528,42.03
08,2763,128.741,91.112,42.03
08,2972,129.324,92.16,42.03
08,3245,128.962,91.912,42.03
08,4290,126.664,95.087,42.03
08,4830,127.447,94.476,42.03
08,4871,129.285,90.902,42.03
08,5133,129.457,91.114,42.03
08,5337,129.609,91.834,42.03
08,44,129.111,90.575,42.031
08,456,126.667,94.244,42.031
08,636,126.933,94.278,42.031
08,892,128.571,91.282,42.031
08,1166,128.466,92.16,42.031
08,1317,126.502,94.808,42.031
08,1751,128.675,91.638,42.031
08,1899,129.054,91.709,42.031
08,2105,126.742,94.979,42.031
08,3038,128.839,92.196,42.031
08,3042,129.29,92.031,42.031
08,3588,128.901,91.529,42.031
08,3689,129.138,91.538,42.031
08,742,128.548,91.993,42.032
08,1192,126.556,94.447,42.032
08,1492,128.512,91.655,42.032
08,2176,128.78,92.008,42.032
08,3246,128.998,91.915,42.032
08,3763,128.884,91.398,42.032
08,4285,126.844,94.755,42.032
08,4829,127.421,94.414,42.032
08,4862,129.218,90.903,42.032
08,4873,129.24,90.563,42.032
08,5252,129.503,91.027,42.032
08,1258,126.471,94.655,42.033
08,1684,127.627,93.725,42.033
08,1842,128.649,91.118,42.033
08,2209,128.783,91.966,42.033
08,2929,129.211,92.16,42.033
08,2986,128.792,90.851,42.033
08,3756,128.889,91.43,42.033
08,3992,126.906,94.8,42.033
08,4061,128.918,90.586,42.033
08,4179,129.032,90.804,42.033
08,4232,129.078,90.82,42.033
08,4287,126.585,94.799,42.033
08,436,126.676,94.267,42.034
08,550,126.961,93.492,42.034
08,719,128.468,91.997,42.034
08,756,127.686,93.757,42.034
08,796,127.581,93.958,42.034
08,1193,126.575,94.454,42.034
08,1204,126.444,94.413,42.034
08,2767,128.69,90.914,42.034
08,3031,128.766,90.768,42.034
08,3249,129.1,91.896,42.034
08,3250,129.175,91.938,42.034
08,3765,129.052,91.373,42.034
08,4242,129.091,90.744,42.034
08,4326,126.912,94.547,42.034
08,1149,128.709,91.175,42.035
08,1191,126.658,94.397,42.035
08,1333,128.56,90.862,42.035
08,1678,128.73,91.928,42.035
08,1795,127.77,94.003,42.035
08,2764,128.725,91.086,42.035
08,3171,128.826,91.93,42.035
08,3452,129.043,91.633,42.035
08,3560,129.102,91.676,42.035
08,4057,129.018,90.968,42.035
08,4567,129.175,90.565,42.035
08,4827,127.264,94.484,42.035
08,5308,129.628,90.944,42.035
08,703,127.653,93.645,42.036
08,754,127.795,93.822,42.036
08,757,127.626,93.727,42.036
08,1759,127.774,93.876,42.036
08,1768,128.67,91.539,42.036
08,1891,128.057,94.305,42.036
08,2101,128.669,90.889,42.036
08,2877,128.797,90.883,42.036
08,4051,129.243,91.262,42.036
08,694,127.633,93.522,42.037
08,718,128.423,92.173,42.037
08,1190,126.643,94.415,42.037
08,1468,128.575,91.648,42.037
08,2772,128.667,90.623,42.037
08,3690,129.156,91.476,42.037
08,3847,128.979,91.297,42.037
08,4623,129.173,91.012,42.037
08,4798,127.013,95.125,42.037
08,4806,127.514,94.395,42.037
08,4807,127.429,94.436,42.037
08,4828,127.372,94.459,42.037
08,4831,127.393,94.503,42.037
08,4832,127.541,94.467,42.037
08,717,128.485,92.153,42.038
08,911,128.592,91.703,42.038
08,1635,128.726,91.993,42.038
08,1679,128.737,91.897,42.038
08,1773,127.78,93.954,42.038
08,1779,128.707,91.56,42.038
08,2039,126.695,94.879,42.038
08,2728,128.697,91.065,42.038
08,4338,129.214,92.118,42.038
08,4781,129.176,90.955,42.038
08,4865,129.259,90.596,42.038
08,5254,129.444,91.143,42.038
08,1796,127.799,94.015,42.039
08,3040,129.187,92.027,42.039
08,3785,128.943,91.329,42.039
08,3786,129.052,91.329,42.039
08,4288,126.74,94.995,42.039
08,4805,127.578,94.415,42.039
08,4967,129.399,90.737,42.039
08,1120,128.586,91.241,42.04
08,1677,128.773,91.745,42.04
08,1879,128.069,94.215,42.04
08,2040,126.661,94.881,42.04
08,2989,128.754,90.558,42.04
08,3036,128.952,90.8,42.04
08,3096,128.907,91.054,42.04
08,3684,129.041,91.504,42.04
08,3849,129.089,91.279,42.04
08,4323,126.689,94.858,42.04
08,4420,129.258,90.77,42.04
08,4425,129.114,90.583,42.04
08,4866,129.318,90.613,42.04
08,5080,129.473,90.548,42.04
08,417,126.926,93.992,42.041
08,433,126.764,94.202,42.041
08,711,127.738,93.694,42.041
08,755,127.714,93.787,42.041
08,1411,128.553,91.735,42.041
08,2985,128.859,90.454,42.041
08,3064,129.262,92.021,42.041
08,3108,128.708,90.73,42.041
08,3154,128.774,90.775,42.041
08,3682,128.895,91.503,42.041
08,4782,129.241,91.177,42.041
08,5022,129.504,91.89,42.041
08,5084,129.455,90.453,42.041
08,741,128.591,92.085,42.042
08,1147,126.283,94.671,42.042
08,3188,129.196,91.966,42.042
08,3791,129.23,91.28,42.042
08,4119,126.557,95.179,42.042
08,4489,129.206,90.719,42.042
08,4867,129.297,90.907,42.042
08,4975,129.308,91.17,42.042
08,5076,129.458,91.025,42.042
08,5138,129.592,90.912,42.042
08,59,129.14,90.528,42.043
08,850,128.506,91.607,42.043
08,2730,128.728,91.096,42.043
08,3867,129.007,91.271,42.043
08,3897,129.029,91.244,42.043
08,4116,126.692,95.106,42.043
08,4228,129.111,90.912,42.043
08,4238,128.929,90.34,42.043
08,4283,126.94,94.51,42.043
08,4422,129.193,90.64,42.043
08,4809,129.256,91.019,42.043
08,849,128.596,91.588,42.044
08,1557,128.613,91.64,42.044
08,1760,127.729,93.842,42.044
08,3157,128.921,91.126,42.044
08,3561,129.129,91.655,42.044
08,3787,129.055,91.322,42.044
08,5137,129.533,90.976,42.044
08,1186,128.62,91.327,42.045
08,1195,126.784,94.324,42.045
08,1953,126.994,94.665,42.045
08,2804,128.735,90.548,42.045
08,3400,129.029,90.762,42.045
08,3451,128.921,91.617,42.045
08,3589,128.922,91.548,42.045
08,3852,129.248,91.291,42.045
08,4580,126.786,95.216,42.045
08,5078,129.556,90.647,42.045
08,5139,129.563,90.906,42.045
08,5740,129.613,90.424,42.045
08,5843,129.608,90.832,42.045
08,714,127.755,93.824,42.046
08,1801,128.676,91.149,42.046
08,3101,128.91,90.695,42.046
08,3214,128.877,90.668,42.046
08,3254,129.28,91.902,42.046
08,3320,128.844,90.611,42.046
08,3591,129.114,91.603,42.046
08,3868,129.039,91.278,42.046
08,3939,129.007,91.216,42.046
08,4890,129.328,90.587,42.046
08,4974,129.428,90.619,42.046
08,4978,129.299,91.144,42.046
08,5075,129.549,90.931,42.046
08,1328,126.565,94.895,42.047
08,3766,129.19,91.334,42.047
08,3846,128.948,91.284,42.047
08,4810,129.311,90.93,42.047
08,1603,128.753,92.07,42.048
08,2885,128.734,90.59,42.048
08,4233,129.117,90.782,42.048
08,415,126.754,94.042,42.049
08,695,127.645,93.583,42.049
08,1100,128.483,90.89,42.049
08,1384,128.482,90.715,42.049
08,3032,128.814,90.784,42.049
08,3062,128.943,90.504,42.049
08,3592,129.149,91.585,42.049
08,3757,128.965,91.385,42.049
08,4403,129.442,91.938,42.049
08,4889,129.372,90.791,42.049
08,5822,129.639,90.946,42.049
08,416,126.875,93.976,42.05
08,712,127.729,93.733,42.05
08,848,128.432,91.743,42.05
08,1671,128.718,92.171,42.05
08,2768,128.709,90.916,42.05
08,2893,129.289,92.164,42.05
08,3590,129.061,91.585,42.05
08,3683,128.961,91.432,42.05
08,3970,129.006,91.124,42.05
08,4906,129.342,90.965,42.05
08,692,127.573,93.577,42.051
08,753,127.841,93.831,42.051
08,787,128.538,91.747,42.051
08,1098,128.554,91.026,42.051
08,1122,128.577,91.024,42.051
08,1852,128.746,91.4,42.051
08,1853,128.77,91.385,42.051
08,2890,128.896,90.566,42.051
08,3403,129.217,91.678,42.051
08,5935,126.997,95.22,42.051
08,693,127.634,93.558,42.052
08,851,128.572,91.479,42.052
08,3213,128.962,90.591,42.052
08,4235,129.069,90.561,42.052
08,4424,129.108,90.448,42.052
08,4426,129.133,90.627,42.052
08,4691,127.78,94.548,42.052
08,797,127.559,93.935,42.053
08,1757,127.911,93.973,42.053
08,2770,128.707,90.722,42.053
08,3155,128.811,90.785,42.053
08,3580,129.071,91.454,42.053
08,3685,129.058,91.519,42.053
08,3848,129.037,91.287,42.053
08,3865,128.97,91.251,42.053
08,5746,129.362,90.244,42.053
08,720,128.508,91.968,42.054
08,765,127.793,93.859,42.054
08,779,127.925,93.902,42.054
08,1506,128.637,90.902,42.054
08,1527,128.949,91.913,42.054
08,2883,128.775,90.511,42.054
08,3186,129.113,91.91,42.054
08,4236,128.978,90.425,42.054
08,4284,126.928,94.56,42.054
08,785,128.476,91.865,42.055
08,885,126.306,94.647,42.055
08,1123,128.589,90.968,42.055
08,1634,128.726,92.043,42.055
08,1691,127.978,93.974,42.055
08,1811,128.746,91.423,42.055
08,1907,129.044,91.397,42.055
08,2969,129.032,92.063,42.055
08,2975,128.982,91.021,42.055
08,3190,129.279,91.982,42.055
08,3454,129.094,91.682,42.055
08,3458,129.193,91.607,42.055
08,3850,129.259,91.255,42.055
08,4118,126.635,95.176,42.055
08,4231,129.141,91.05,42.055
08,4402,129.437,91.95,42.055
08,4549,127.154,94.703,42.055
08,4801,127.783,94.542,42.055
08,847,128.557,91.702,42.056
08,1750,128.697,91.631,42.056
08,3026,128.972,90.982,42.056
08,3158,128.952,91.161,42.056
08,3170,128.754,90.693,42.056
08,3210,129.039,90.774,42.056
08,4693,127.855,94.734,42.056
08,5745,129.583,90.279,42.056
08,1118,126.44,94.366,42.057
08,1399,128.915,91.789,42.057
08,1505,128.661,90.925,42.057
08,2289,126.611,95.142,42.057
08,3167,128.937,90.517,42.057
08,3207,129.066,90.834,42.057
08,4555,127.169,94.75,42.057
08,683,128.497,91.987,42.058
08,1749,128.747,91.657,42.058
08,2009,129.085,91.436,42.058
08,2288,126.38,95.122,42.058
08,2336,126.535,95.193,42.058
08,3593,129.172,91.546,42.058
08,3686,129.066,91.496,42.058
08,4650,129.775,91.86,42.058
08,744,128.459,91.877,42.059
08,786,128.553,91.808,42.059
08,886,126.442,94.66,42.059
08,1772,128.711,91.575,42.059
08,2880,128.729,90.824,42.059
08,4372,129.188,91.983,42.059
08,4423,129.131,90.405,42.059
08,4796,126.987,94.982,42.059
08,4802,127.788,94.506,42.059
08,662,127.214,93.415,42.06
08,691,127.601,93.574,42.06
08,887,126.414,94.585,42.06
08,3025,128.912,91.088,42.06
08,3041,129.217,92.003,42.06
08,4117,126.672,95.177,42.06
08,4421,129.28,90.861,42.06
08,4546,127.372,94.553,42.06
08,4548,127.098,94.705,42.06
08,4803,127.796,94.477,42.06
08,682,128.538,92.028,42.061
08,716,128.601,92.135,42.061
08,764,127.701,93.882,42.061
08,1567,128.838,92.115,42.061
08,1914,129.144,91.487,42.061
08,2765,128.765,91.076,42.061
08,2769,128.733,90.857,42.061
08,2931,129.409,92.088,42.061
08,2987,128.816,90.812,42.061
08,3097,129.042,90.891,42.061
08,3251,129.218,91.834,42.061
08,4385,129.09,90.502,42.061
08,4608,126.752,95.266,42.061
08,4692,127.869,94.69,42.061
08,4970,129.494,90.9,42.061
08,5646,129.41,91.207,42.061
08,5741,129.566,90.329,42.061
08,1312,126.582,94.877,42.062
08,1676,128.716,91.765,42.062
08,2183,126.818,95.109,42.062
08,2882,128.8,90.461,42.062
08,3253,129.258,91.88,42.062
08,4496,129.261,90.314,42.062
08,4649,129.766,91.901,42.062
08,4740,127.795,94.578,42.062
08,4969,129.437,90.708,42.062
08,5140,129.594,90.679,42.062
08,5818,129.688,91.029,42.062
08,704,127.6,93.694,42.063
08,784,128.557,91.875,42.063
08,788,128.5,91.696,42.063
08,871,126.348,94.455,42.063
08,1255,126.497,94.765,42.063
08,1311,126.57,94.87,42.063
08,1555,128.875,91.989,42.063
08,2923,129.054,92.162,42.063
08,2930,129.415,92.168,42.063
08,2990,128.729,90.826,42.063
08,3029,129.004,90.686,42.063
08,3166,128.935,90.616,42.063
08,414,126.825,94.214,42.064
08,883,126.357,94.484,42.064
08,1608,128.802,92.16,42.064
08,1755,128.824,91.622,42.064
08,3163,128.998,90.715,42.064
08,3209,129.072,91.099,42.064
08,3792,129.245,91.301,42.064
08,4244,129.732,92.178,42.064
08,4684,127.898,94.893,42.064
08,4804,127.736,94.377,42.064
08,5821,129.654,90.936,42.064
08,5876,129.737,90.807,42.064
08,743,128.563,91.89,42.065
08,789,127.879,93.95,42.065
08,888,126.447,94.58,42.065
08,1033,128.48,90.743,42.065
08,1747,128.88,91.634,42.065
08,1769,128.87,91.558,42.065
08,2380,126.685,95.211,42.065
08,3184,128.964,91.936,42.065
08,3248,129.084,91.876,42.065
08,3344,129.24,91.781,42.065
08,3455,129.133,91.691,42.065
08,4180,129.07,90.625,42.065
08,782,127.656,93.859,42.066
08,1236,128.698,90.985,42.066
08,1601,128.801,92.179,42.066
08,1758,127.892,94.012,42.066
08,1800,126.947,94.349,42.066
08,1808,126.954,94.318,42.066
08,1832,128.851,91.416,42.066
08,2830,128.791,90.489,42.066
08,4971,129.475,90.959,42.066
